C1=CC=C2C(=C1)C3=C4C2=CC=CC4=C(C=C3)N5C(=O)C6=C7C(=C(C=C6)C(=O)[O-])C=CC=C7C5=O	O=C(O)c1ccc2c3c(cccc13)C(=O)N(c1ccc3c4c(cccc14)-c1ccccc1-3)C2=O
CC(C)C[NH+](CC(=O)NC1=C(C2=C(S1)CCCC2)C(=O)NCCOC)C3CCS(=O)(=O)C3	COCCNC(=O)c1c(NC(=O)CN(CC(C)C)C2CCS(=O)(=O)C2)sc2c1CCCC2
C1CC[NH+](C1)C(CNC(=O)C2=C(C3=CC=CC=C3S2)Cl)C4=CC=CO4	O=C(NCC(c1ccco1)N1CCCC1)c1sc2ccccc2c1Cl
CCC(C)NC(=[NH+]CC1(CCCC1)C2=CC(=CC=C2)Cl)N	CCC(C)NC(N)=NCC1(c2cccc(Cl)c2)CCCC1
CC1=C(SC(=C1C(=O)OC)NC(=O)C(C)[NH+](C)CC2=CC=C(S2)Cl)C	COC(=O)c1c(NC(=O)C(C)N(C)Cc2ccc(Cl)s2)sc(C)c1C
CCC1=CC=C(C=C1)NC(=O)CSC2=C(C3(CCCCC3)C(C(=N2)[O-])C#N)C#N	CCc1ccc(NC(=O)CSC2=C(C#N)C3(CCCCC3)C(C#N)C(O)=N2)cc1
C1=CC=C(C=C1)CC(=O)C(=O)[O-]	O=C(O)C(=O)Cc1ccccc1
CC=C.CC=C.CC=C.C(C(=O)[O-])O.[Na+]	C=CC.C=CC.C=CC.O=C(O)CO.[Na+]
CC1CCC2=C(C1)SC3=NC=NC(=C23)N(C)C4CC[NH+](CC4)C(C)C	CC1CCc2c(sc3ncnc(N(C)C4CCN(C(C)C)CC4)c23)C1
C1CC[NH+](C1)CC2=CSC(=N2)NC(=O)C3=CC(=CC=C3)S(=O)(=O)[N-]C4=CC(=CC=C4)Cl	O=C(Nc1nc(CN2CCCC2)cs1)c1cccc(S(=O)(=O)Nc2cccc(Cl)c2)c1
B(C(C)N([Si](C)(C)C)[Si](C)(C)C)([O-])[O-]	CC(B(O)O)N([Si](C)(C)C)[Si](C)(C)C
CN1C(=NN(C1=S)C[NH+](CCC#N)CCC#N)CCC(=O)N	Cn1c(CCC(N)=O)nn(CN(CCC#N)CCC#N)c1=S
CC(=O)N1CC[NH+](CC1)CC(=O)NC(C2=CC=CC=C2)C3=CC=C(C=C3)OC	COc1ccc(C(NC(=O)CN2CCN(C(C)=O)CC2)c2ccccc2)cc1
CC1=CC=C(C=C1)NC(=O)C[NH+](C)CC(=O)N(C)CC2=CC=CC=C2OC	COc1ccccc1CN(C)C(=O)CN(C)CC(=O)Nc1ccc(C)cc1
CCCN(C1=CC=CC=C1)C(=S)SC(=O)C2=C(C=C(C=C2)S(=O)(=O)[N-]C3=CC=C(C=C3)C)C(=O)SC(=S)N(CCC)C4=CC=CC=C4.CC(=O)[O-].[Hg+2]	CC(=O)O.CCCN(C(=S)SC(=O)c1ccc(S(=O)(=O)Nc2ccc(C)cc2)cc1C(=O)SC(=S)N(CCC)c1ccccc1)c1ccccc1.[Hg+2]
COC1=C(C=C(C=C1)C=CC(=O)NC2CC[NH+](CC2)CC3=CC=C(C=C3)Cl)F	COc1ccc(C=CC(=O)NC2CCN(Cc3ccc(Cl)cc3)CC2)cc1F
C1CN(CC[NH+]1CC(=O)NC2=CC=C(C=C2)F)C(=O)C3=CC=CC=C3C4=CC=C(C=C4)CN5C=CC=N5	O=C(CN1CCN(C(=O)c2ccccc2-c2ccc(Cn3cccn3)cc2)CC1)Nc1ccc(F)cc1
COC1=CC=C(C=C1)N2C(=O)C(=O)N(C2=O)C[NH+]3CCC(=CC3)C4=CC=CC=C4	COc1ccc(N2C(=O)C(=O)N(CN3CC=C(c4ccccc4)CC3)C2=O)cc1
CC1=C2NC(=C([N+]2=CC=C1)C(=O)C3C(N(C(=O)C3=O)CC[NH+]4CCOCC4)C5=CC=C(O5)C)C	Cc1ccc(C2C(C(=O)c3c(C)[nH]c4c(C)ccc[n+]34)C(=O)C(=O)N2CCN2CCOCC2)o1
CCOC1=C(C(=C(C(=[NH+]1)N)C#N)C2=CC=CS2)C#N	CCOc1nc(N)c(C#N)c(-c2cccs2)c1C#N
CC(C[NH2+]CCOC)C1=CC=CC=C1	COCCNCC(C)c1ccccc1
CCC(C[NH+]1CCCCC1)NC(=O)C2(CC2)C3=CC(=CC=C3)F	CCC(CN1CCCCC1)NC(=O)C1(c2cccc(F)c2)CC1
C1=CC(=CC=C1CC(C(=O)[O-])NC(=O)OCC2=CC=C(C=C2)Cl)O	O=C(NC(Cc1ccc(O)cc1)C(=O)O)OCc1ccc(Cl)cc1
CC(C1=CC2=CC=CC=C2O1)[NH2+]CC3=CC4=C(C(=C3)Cl)OCCCO4	CC(NCc1cc(Cl)c2c(c1)OCCCO2)c1cc2ccccc2o1
CC1=CC(=C(C=C1C)C(C)[NH2+]C(C)C2CCCO2)C	Cc1cc(C)c(C(C)NC(C)C2CCCO2)cc1C
C1=CC(=CC=C1C(=O)[O-])N[N+](=O)[O-]	O=C(O)c1ccc(N[N+](=O)[O-])cc1
CCOC1=C(C=CC(=C1)CN2CC[NH+](CC2)CC3=CC(=C(C(=C3)OC)O)OC)OC	CCOc1cc(CN2CCN(Cc3cc(OC)c(O)c(OC)c3)CC2)ccc1OC
C=CCN1CCN=C1C2CC2(C3=CC=CC=C3)C4=CC=CC=C4.C=CCN1CCN=C1C2CC2(C3=CC=CC=C3)C4=CC=CC=C4.C(=O)(C(=O)[O-])[O-]	C=CCN1CCN=C1C1CC1(c1ccccc1)c1ccccc1.C=CCN1CCN=C1C1CC1(c1ccccc1)c1ccccc1.O=C(O)C(=O)O
CCC1=CC=C(C=C1)OCC2=NOC(=N2)C(C(C)C)[NH3+]	CCc1ccc(OCc2noc(C(N)C(C)C)n2)cc1
C[NH+](C)CCNS(=O)(=O)C1=C(C=CC(=C1)C(=O)[O-])Br	CN(C)CCNS(=O)(=O)c1cc(C(=O)O)ccc1Br
CCC1=CC=CC=C1NC(=O)NC2CC3CCCC(C2)[NH+]3CC(C)C	CCc1ccccc1NC(=O)NC1CC2CCCC(C1)N2CC(C)C
CC1CCCCC1NC(=O)NC(=O)C(C)[NH+]2CCN(CC2)C3=CC=CC=C3	CC1CCCCC1NC(=O)NC(=O)C(C)N1CCN(c2ccccc2)CC1
CC(C)(C)N(C(CC1=CC=CC=C1)C(CNC(CC2=CC=CC=C2)C(CNC(=O)OC(C)(C)C)O)O)C(=O)[O-]	CC(C)(C)OC(=O)NCC(O)C(Cc1ccccc1)NCC(O)C(Cc1ccccc1)N(C(=O)O)C(C)(C)C
C[NH+](C)CCN(C1=NC2=C(C=CC(=C2S1)OC)OC)C(=O)CCC3=CC=CC=C3	COc1ccc(OC)c2sc(N(CCN(C)C)C(=O)CCc3ccccc3)nc12
C1CCC(CC1)(C2=NN=NN2C(C3=CC=CC=C3)C4=CC=CC=C4)[NH+]5CCOCC5	c1ccc(C(c2ccccc2)n2nnnc2C2(N3CCOCC3)CCCCC2)cc1
CCOC(=O)NC1=CC2=C(C=C1)C(=CC(=O)O2)C[NH+]3CCCC3C4=CC=CC=C4	CCOC(=O)Nc1ccc2c(CN3CCCC3c3ccccc3)cc(=O)oc2c1
