CID	CanonicalSMILES	IUPACName	result	binding
43355538	CS(=O)(=O)NC1=CC=C(C=C1)C(=O)N2CCCC2C(=O)O	1-[4-(methanesulfonamido)benzoyl]pyrrolidine-2-carboxylic acid	0	0
51568578	CC(=O)NC(CSC1CC(=O)N(C1=O)C2=CC(=CC=C2)F)C(=O)[O-]	(2R)-2-acetamido-3-[(3R)-1-(3-fluorophenyl)-2,5-dioxopyrrolidin-3-yl]sulfanylpropanoate	0	0
126244216	COC1=CC=C(C=C1)NC(=O)CN2C(=O)C(=CC3=CC(=C(C=C3)OCC(=O)OC)OC)SC2=O	methyl 2-[2-methoxy-4-[(E)-[3-[2-(4-methoxyanilino)-2-oxoethyl]-2,4-dioxo-1,3-thiazolidin-5-ylidene]methyl]phenoxy]acetate	0	0
9653820	CCCOC1=CC=C(C=C1)C(=O)OC2=C(C=C(C=C2)C=NNC(=O)COC3=C(C=C(C=C3)CC=C)OC)OCC	[2-ethoxy-4-[(E)-[[2-(2-methoxy-4-prop-2-enylphenoxy)acetyl]hydrazinylidene]methyl]phenyl] 4-propoxybenzoate	0	0
91128420	CCN(CC)CC(=O)NC1=C(C=CC(=C1C)NC(=O)NC(C)C2=CC=CC=C2)C	2-(diethylamino)-N-[2,6-dimethyl-3-(1-phenylethylcarbamoylamino)phenyl]acetamide	0	0
47089199	CC1=NOC(=C1)C(=O)NC2CCN(CC2)C3=C(C=C(C(=C3)Cl)C(F)(F)F)[N+](=O)[O-]	N-[1-[5-chloro-2-nitro-4-(trifluoromethyl)phenyl]piperidin-4-yl]-3-methyl-1,2-oxazole-5-carboxamide	0	0
89112477	CC1=CC2=C(CN(C2)C(=O)C3=C(C=C(C=C3)NC4=C(C(=O)NS4)C(=NC(C)CO)N)N=O)C=C1	N'-(1-hydroxypropan-2-yl)-5-[4-(5-methyl-1,3-dihydroisoindole-2-carbonyl)-3-nitrosoanilino]-3-oxo-1,2-thiazole-4-carboximidamide	0	0
40350416	CC1CCCC(C1)NC(=O)C(C)SC2=CC=C(C=C2)[N+](=O)[O-]	(2R)-N-[(1S,3S)-3-methylcyclohexyl]-2-(4-nitrophenyl)sulfanylpropanamide	0	0
101053231	CC1C(C(C(C(O1)OC)OCC2=CC=CC=C2)OCC3=CC=CC=C3)OC(=O)CC(C=C)C4=CC=CC=C4	[(2R,3R,4S,5R,6S)-6-methoxy-2-methyl-4,5-bis(phenylmethoxy)oxan-3-yl] (3R)-3-phenylpent-4-enoate	0	0
23982508	C1CC(=O)OCC(NC(=O)C2C(C=C1)OC34C2C(=O)N(C3C(=O)N(CC=C4)CC5=CC=CC=C5)CCCO)C6=CC=CC=C6	(1S,2S,5R,11R,13S,14Z,21S)-7-benzyl-4-(3-hydroxypropyl)-21-phenyl-12,19-dioxa-4,7,22-triazatetracyclo[11.10.0.02,11.05,11]tricosa-9,14-diene-3,6,18,23-tetrone	0	0
115818927	CCCOCC(C1=C(C(=CC=C1)F)Cl)O	1-(2-chloro-3-fluorophenyl)-2-propoxyethanol	0	0
40959177	C[NH+](C)CCN(C1=NC2=C(S1)C=C(C=C2)Cl)C(=O)C3=CC4=C(C=C3)OCO4	2-[1,3-benzodioxole-5-carbonyl-(6-chloro-1,3-benzothiazol-2-yl)amino]ethyl-dimethylazanium	0	0
52273807	CC(C)OC1=NC=C(C=C1)CNC(=O)NCC(C2=CC(=CC=C2)F)[NH+](C)C	[(1S)-1-(3-fluorophenyl)-2-[(6-propan-2-yloxypyridin-3-yl)methylcarbamoylamino]ethyl]-dimethylazanium	0	0
62836144	CCNC(C)(C)C(=O)NC1CCN(C1)C	2-(ethylamino)-2-methyl-N-(1-methylpyrrolidin-3-yl)propanamide	0	0
72363402	CC(C)NCOC1CC(NN1)C2=CC=CC=N2	N-[(5-pyridin-2-ylpyrazolidin-3-yl)oxymethyl]propan-2-amine	0	0
88990667	CCCCNC(=O)C(CCCN=C(N)N)NC(=O)CCC(C(=O)O)NC(=O)CCC(C(=O)O)NC(=O)CCC(C(=O)O)NC(=O)CCC(C(=O)O)NC(=O)C	2-acetamido-5-[[4-[[(1S)-4-[[(1S)-4-[[(2S)-1-(butylamino)-5-(diaminomethylideneamino)-1-oxopentan-2-yl]amino]-1-carboxy-4-oxobutyl]amino]-1-carboxy-4-oxobutyl]amino]-1-carboxy-4-oxobutyl]amino]-5-oxopentanoic acid	0	0
90193874	CC1=NC=C(C=C1)C(=O)N(C)C2=CC3=C(C=NN3C=C2)C4=CC=C(C=C4)C(F)(F)F	N,6-dimethyl-N-[3-[4-(trifluoromethyl)phenyl]pyrazolo[1,5-a]pyridin-5-yl]pyridine-3-carboxamide	0	0
27637971	CC1CCN(CC1)C(=O)C2=CC3=CC=CC=C3N2CC4CCC[NH+](C4)CC5=CC(=CC=C5)C(F)(F)F	(4-methylpiperidin-1-yl)-[1-[[(3R)-1-[[3-(trifluoromethyl)phenyl]methyl]piperidin-1-ium-3-yl]methyl]indol-2-yl]methanone	0	0
36850856	CCCN(CC1=CC(=C(C=C1)OCCC)OC)CC(=O)N2CCC(CC2)C(=O)N	1-[2-[(3-methoxy-4-propoxyphenyl)methyl-propylamino]acetyl]piperidine-4-carboxamide	0	0
26577546	CC(C(=O)NC(=O)N)[NH+](C)CC1=C(C(=C(C=C1)OC)OC)OC	[(2R)-1-(carbamoylamino)-1-oxopropan-2-yl]-methyl-[(2,3,4-trimethoxyphenyl)methyl]azanium	0	0
18122573	CC1=C(SC(=N1)C2=CC=CC=C2)C(=O)OCC3=C(OC=C3)C(=O)OC	(2-methoxycarbonylfuran-3-yl)methyl 4-methyl-2-phenyl-1,3-thiazole-5-carboxylate	0	0
30911635	CC(C#N)(C1CC1)NC(=O)COC(=O)C2CC3=CC=CC=C3S2	[2-[[(1S)-1-cyano-1-cyclopropylethyl]amino]-2-oxoethyl] (2R)-2,3-dihydro-1-benzothiophene-2-carboxylate	0	0
2604967	CC1=CC(=C(C=C1)OC)NC(=O)CN2C(=O)C(NC2=O)CC(C)C	N-(2-methoxy-5-methylphenyl)-2-[(4S)-4-(2-methylpropyl)-2,5-dioxoimidazolidin-1-yl]acetamide	0	0
26361300	CC1=CC=C(C=C1)C2=CC3=C(C(=C2)OC)OCCN(C3)C(=O)C4CCOC(C4)(C)C	[(4R)-2,2-dimethyloxan-4-yl]-[9-methoxy-7-(4-methylphenyl)-3,5-dihydro-2H-1,4-benzoxazepin-4-yl]methanone	0	0
34668652	COC(=O)C1=CC=C(C=C1)CNC(=O)NCCC2=CC=C(C=C2)Cl	methyl 4-[[2-(4-chlorophenyl)ethylcarbamoylamino]methyl]benzoate	0	0
2857146	CC(C(=O)NN=C(C)C1=CC(=CC=C1)I)N(C2=CC=C(C=C2)OC)S(=O)(=O)C	N-[1-(3-iodophenyl)ethylideneamino]-2-(4-methoxy-N-methylsulfonylanilino)propanamide	0	0
47660137	CN1C2CCC1CC(C2)CNC(=O)C(=O)N3CCCC4=C3C(=CC=C4)OC(F)F	2-[8-(difluoromethoxy)-3,4-dihydro-2H-quinolin-1-yl]-N-[(8-methyl-8-azabicyclo[3.2.1]octan-3-yl)methyl]-2-oxoacetamide	0	0
18662230	CC1=CC=CC(=C1)C#CC(=O)NC2CCC3(CN(CCC3(C2)C4=CC(=CC=C4)OC)CC=C)OC	N-[(4aS,6S,8aR)-8a-methoxy-4a-(3-methoxyphenyl)-2-prop-2-enyl-3,4,5,6,7,8-hexahydro-1H-isoquinolin-6-yl]-3-(3-methylphenyl)prop-2-ynamide	0	0
103956490	CN(C)C1=CC=CC=C1NC(=O)C2=CC(=C(C=C2)O)O	N-[2-(dimethylamino)phenyl]-3,4-dihydroxybenzamide	0	0
127698636	C1CC1C2=NC(=CS2)CN3C4=C(CS3(=O)=O)C=CC(=C4)Cl	6-chloro-1-[(2-cyclopropyl-1,3-thiazol-4-yl)methyl]-3H-2,1-benzothiazole 2,2-dioxide	0	0
195441	C1C(C(C23N1C(=NC(C2NC(=N3)N)COC(=O)N)N)(O)O)(OS(=O)(=O)O)OS(=O)(=O)O	[(3aS,4R)-2,6-diamino-10,10-dihydroxy-9,9-disulfooxy-3,3a,4,8-tetrahydropyrrolo[1,2-c]purin-4-yl]methyl carbamate	0	0
70363852	CN(CCCC1CCC2=CC(=C(C=C2C1O)OC)OC)CCC3=CC4=C(C=C3)OCO4	2-[3-[2-(1,3-benzodioxol-5-yl)ethyl-methylamino]propyl]-6,7-dimethoxy-1,2,3,4-tetrahydronaphthalen-1-ol	0	0
116875404	CC1=C(C=C(C=C1)C2(COC2)C(CN)C(C)C)C	2-[3-(3,4-dimethylphenyl)oxetan-3-yl]-3-methylbutan-1-amine	0	0
6739122	CCOC1=CC(=CNNC(=O)COC2=C(C=CC=C2C)C)C=CC1=O	2-(2,6-dimethylphenoxy)-N'-[(3-ethoxy-4-oxocyclohexa-2,5-dien-1-ylidene)methyl]acetohydrazide	0	0
40523903	CCCCOC(=O)C(=CC1=CC=CC=C1)N2C3=CC=CC=C3N=N2	butyl (Z)-2-(benzotriazol-1-yl)-3-phenylprop-2-enoate	0	0
56232577	CC1=C(C=CC(=C1)C(=O)OC)S(=O)(=O)NCC2=CC=C(S2)S(=O)(=O)N(C)C	methyl 4-[[5-(dimethylsulfamoyl)thiophen-2-yl]methylsulfamoyl]-3-methylbenzoate	0	0
28643626	CCC(C1=NN=NN1C(C)(C)CC)[NH+](CC2=CC=CS2)CC3=CC4=C(C=CC(=C4)OCC)NC3=O	(6-ethoxy-2-oxo-1H-quinolin-3-yl)methyl-[(1S)-1-[1-(2-methylbutan-2-yl)tetrazol-5-yl]propyl]-(thiophen-2-ylmethyl)azanium	0	0
94608062	C1CCC(=CC1)C(C2COCCO2)N	(R)-cyclohexen-1-yl-[(2R)-1,4-dioxan-2-yl]methanamine	0	0
58060968	CC(=CC(=O)NC)OP(=O)(CO)CO	(E)-3-[bis(hydroxymethyl)phosphoryloxy]-N-methylbut-2-enamide	0	0
18389271	CN1CC2C3CCC(C2C1)C3OC(=O)C4=CC=CC=C4	[(1S,2S,6R,7S)-4-methyl-4-azatricyclo[5.2.1.02,6]decan-10-yl] benzoate	0	0
18666020	CCC(CC)(CCSC(C)C1C(CC2C1(CCC3C2=CC=C4C3(C(CC(C4)O[Si](C)(C)C(C)(C)C)O[Si](C)(C)C(C)(C)C)C)C)O)O	(1S,3R,9S,10R,13S,14R,16S,17R)-1,3-bis[[tert-butyl(dimethyl)silyl]oxy]-17-[(1S)-1-(3-ethyl-3-hydroxypentyl)sulfanylethyl]-10,13-dimethyl-2,3,4,9,11,12,14,15,16,17-decahydro-1H-cyclopenta[a]phenanthren-16-ol	0	0
246942	C1=CC=C(C=C1)C(=C(C#N)C2=CC=C(C=C2)Cl)C3=CC=NC=C3	2-(4-chlorophenyl)-3-phenyl-3-pyridin-4-ylprop-2-enenitrile	0	0
42244536	CC1=C(N=CC=C1)C(=O)N2CCC(CC2)C3CCN(C3)CCC4=CC=CC=C4	(3-methylpyridin-2-yl)-[4-[(3S)-1-(2-phenylethyl)pyrrolidin-3-yl]piperidin-1-yl]methanone	0	0
72436572	COC(=O)C=CC1=C(C=CC(=C1)[N+]#[C-])N	methyl 3-(2-amino-5-isocyanophenyl)prop-2-enoate	0	0
64470413	C1CCC(C1)N(CC#N)C(=O)C2=C(C=C(C=C2)Br)O	4-bromo-N-(cyanomethyl)-N-cyclopentyl-2-hydroxybenzamide	0	0
8000717	CC1=C(C(=NN1C[NH+]2CCN(CC2)S(=O)(=O)C3=CC=C(C=C3)Cl)C)[N+](=O)[O-]	1-(4-chlorophenyl)sulfonyl-4-[(3,5-dimethyl-4-nitropyrazol-1-yl)methyl]piperazin-4-ium	0	0
66577945	CC(CCC1=CC=C(C=C1)N)(C(=O)O)S(=O)(=O)C	4-(4-aminophenyl)-2-methyl-2-methylsulfonylbutanoic acid	0	0
7074779	C1=CC=C2C(=C1)C(=CN2)CC(C(=O)OCC3C(C(C(C(O3)O)O)O)O)N	[(2S,3R,4R,5R,6R)-3,4,5,6-tetrahydroxyoxan-2-yl]methyl (2S)-2-amino-3-(1H-indol-3-yl)propanoate	0	0
85525126	COC1=CC=CC(=C1OC)C(=O)C2=NC=CC3=CC=CC=C32	(2,3-dimethoxyphenyl)-isoquinolin-1-ylmethanone	0	0
32077364	C1COCCN1S(=O)(=O)C2=CC=C(C=C2)NC(=O)CC3=CSC4=NC(=CN34)C5=CC=CC=C5	N-(4-morpholin-4-ylsulfonylphenyl)-2-(6-phenylimidazo[2,1-b][1,3]thiazol-3-yl)acetamide	0	0
95510720	CCOC1=CC2=C(C=C1)N(C(=N2)C(C)N(C)C)CCCO	3-[2-[(1R)-1-(dimethylamino)ethyl]-5-ethoxybenzimidazol-1-yl]propan-1-ol	0	0
64307093	CC1=C(SC(=N1)SCCCO)C(=O)O	2-(3-hydroxypropylsulfanyl)-4-methyl-1,3-thiazole-5-carboxylic acid	0	0
34721432	C[NH+](CC1=CN(N=C1)C2=CC=CC=C2)CC(=O)NCCC#N	[2-(2-cyanoethylamino)-2-oxoethyl]-methyl-[(1-phenylpyrazol-4-yl)methyl]azanium	0	0
84090645	CC1CCC(CC1)NCC23CC4CC(C2)CC(C4)C3	N-(1-adamantylmethyl)-4-methylcyclohexan-1-amine	0	0
28324126	CC(C)C1=NC2=C(C3=C(S2)CCC3C(=O)O)C(=O)N1CC(CO)O	(3R)-11-[(2S)-2,3-dihydroxypropyl]-12-oxo-10-propan-2-yl-7-thia-9,11-diazatricyclo[6.4.0.02,6]dodeca-1(8),2(6),9-triene-3-carboxylic acid	0	0
22075769	C1CC(CCC1C(=O)O)NC(=O)N2CCNCC2.O.Cl.Cl	4-(piperazine-1-carbonylamino)cyclohexane-1-carboxylic acid;hydrate;dihydrochloride	0	0
79167457	C1=CC(=CC=C1CNCC(=CCl)Cl)C(F)(F)F	2,3-dichloro-N-[[4-(trifluoromethyl)phenyl]methyl]prop-2-en-1-amine	0	0
96170161	CC1=CC(=CC=C1)N2CCC(C2)CNCCCCCO	5-[[(3S)-1-(3-methylphenyl)pyrrolidin-3-yl]methylamino]pentan-1-ol	0	0
93179952	CC(C)C1CSC2=NN=C(N2N1)CC3=CC=CC=C3	(6S)-3-benzyl-6-propan-2-yl-6,7-dihydro-5H-[1,2,4]triazolo[3,4-b][1,3,4]thiadiazine	0	0
9801537	CC1(CCN(C1)C2=NC3=C(C=C2)C(=O)C(=CN3C4=NC=CS4)C(=O)O)N	7-(3-amino-3-methylpyrrolidin-1-yl)-4-oxo-1-(1,3-thiazol-2-yl)-1,8-naphthyridine-3-carboxylic acid	0	0
39468541	CN1C2=C(C(=CC(=N2)C3CC3)C(=O)NNC(=O)C4=CC(=CC=C4)S(=O)(=O)C)C(=O)N1	6-cyclopropyl-1-methyl-N'-(3-methylsulfonylbenzoyl)-3-oxo-2H-pyrazolo[3,4-b]pyridine-4-carbohydrazide	0	0
32711131	CC(CNC(=O)C(C)N1CCN(CC1)S(=O)(=O)C2=CC3=C(C=C2)OCCCO3)C4=CC=CC=C4	(2R)-2-[4-(3,4-dihydro-2H-1,5-benzodioxepin-7-ylsulfonyl)piperazin-1-yl]-N-[(2S)-2-phenylpropyl]propanamide	0	0
107430193	CC1=CC(=CC=C1)NC2(CCCC(C2)CC(C)C)CO	[1-(3-methylanilino)-3-(2-methylpropyl)cyclohexyl]methanol	0	0
27135686	CC1=CC=C(C=C1)C2=NN(C(C2)C3=CC=CO3)C(=O)CN4CCN(CC4)C(=O)C	2-(4-acetylpiperazin-1-yl)-1-[(3S)-3-(furan-2-yl)-5-(4-methylphenyl)-3,4-dihydropyrazol-2-yl]ethanone	0	0
126857855	CN(C1CCCC1F)C2=NN3C=NN=C3C=C2	N-(2-fluorocyclopentyl)-N-methyl-[1,2,4]triazolo[4,3-b]pyridazin-6-amine	0	0
13640599	C1=CC=C(C=C1)N=C2C(=CC3=CC=C(O3)[N+](=O)[O-])C(=NC4=CC=CC=C4)S2	3-[(5-nitrofuran-2-yl)methylidene]-2-N,4-N-diphenylthietane-2,4-diimine	0	0
100652915	COC1CCCC(C1)NC(=O)CC2=CC3=CC=CC=C3N=C2	N-[(1S,3S)-3-methoxycyclohexyl]-2-quinolin-3-ylacetamide	0	0
127922385	CC1=C(N=NC(=N1)NC2CCCOC2CC(C)C)C	5,6-dimethyl-N-[2-(2-methylpropyl)oxan-3-yl]-1,2,4-triazin-3-amine	0	0
62170023	CNC1=C(C=C(C=C1Cl)C(=O)NCC2CCCC2)[N+](=O)[O-]	3-chloro-N-(cyclopentylmethyl)-4-(methylamino)-5-nitrobenzamide	0	0
93308573	CC1CCCC(C1C)NC(=O)C2(CN3C4=C(C=C3C(=O)N2C5=CC(=CC=C5)Cl)OC=C4)C	(11S)-10-(3-chlorophenyl)-N-[(1R,2R,3S)-2,3-dimethylcyclohexyl]-11-methyl-9-oxo-5-oxa-1,10-diazatricyclo[6.4.0.02,6]dodeca-2(6),3,7-triene-11-carboxamide	0	0
31318787	COC1=CC=C(C=C1)OCCN2CCN(CC2)CCCN3C4=CC=CC=C4NC3=O	3-[3-[4-[2-(4-methoxyphenoxy)ethyl]piperazin-1-yl]propyl]-1H-benzimidazol-2-one	0	0
83381330	C1CC2CC(C(=O)N2C1)N	2-amino-1,2,5,6,7,8-hexahydropyrrolizin-3-one	0	0
50374800	CC1CCN(CC1)C(=O)C2=C(C(=CC=C2)NC(=O)CN3CCC(CC3)C(=O)NC(C)C(=O)NC4=CC(=C(C=C4)Cl)NC(=O)C5=CC=CC=C5)C	N-[1-(3-benzamido-4-chloroanilino)-1-oxopropan-2-yl]-1-[2-[2-methyl-3-(4-methylpiperidine-1-carbonyl)anilino]-2-oxoethyl]piperidine-4-carboxamide	0	0
71901933	CC1=CC(=C(C=C1)OC)C(C)NC2=C(C(=O)N(N=C2)CC3=CC=CC=C3)Cl	2-benzyl-4-chloro-5-[1-(2-methoxy-5-methylphenyl)ethylamino]pyridazin-3-one	0	0
114515781	CC(C(=O)NCCC1CCN(CC1)C)(C(F)(F)F)N	2-amino-3,3,3-trifluoro-2-methyl-N-[2-(1-methylpiperidin-4-yl)ethyl]propanamide	0	0
13057595	CC1=C(C=CC(=N1)C=NN=CC2=CC=CC=C2[N+](=O)[O-])[N+](=O)[O-]	(E)-1-(6-methyl-5-nitropyridin-2-yl)-N-[(E)-(2-nitrophenyl)methylideneamino]methanimine	0	0
85716288	CCN1CCC2(CC1)CC(=O)N(C2=O)NC(=O)C	N-(8-ethyl-1,3-dioxo-2,8-diazaspiro[4.5]decan-2-yl)acetamide	0	0
49316078	CCC1=NC(=C(S1)C(=O)NC2=CC=C(C=C2)C(=O)OC)C	methyl 4-[(2-ethyl-4-methyl-1,3-thiazole-5-carbonyl)amino]benzoate	0	0
43097646	CC(C)COC1=CC=C(C=C1)C(C)NC2CCCCC2	N-[1-[4-(2-methylpropoxy)phenyl]ethyl]cyclohexanamine	0	0
126351698	C1=CC=C(C=C1)N=NC2=CC=C(C=C2)NC=CC(=O)C3=CC=CS3	(E)-3-(4-phenyldiazenylanilino)-1-thiophen-2-ylprop-2-en-1-one	0	0
57600626	C1=CC=C2C(=C1)C=CC(=N2)CN(CCC3=CC=C(C=C3)Br)CC4=NN=CN4CC5=CC(=C(N=C5)Cl)Cl	2-(4-bromophenyl)-N-[[4-[(5,6-dichloropyridin-3-yl)methyl]-1,2,4-triazol-3-yl]methyl]-N-(quinolin-2-ylmethyl)ethanamine	0	0
89138627	CCC(=O)C(=C(C)C)C(C(=O)C)C(C)(C)C	3-tert-butyl-4-propan-2-ylideneheptane-2,5-dione	0	0
78271095	CC=C(C1=CC=C(C=C1)OC(F)F)NNC(=O)CNC2=CC=C(C=C2)OC	N'-[1-[4-(difluoromethoxy)phenyl]prop-1-enyl]-2-(4-methoxyanilino)acetohydrazide	0	0
17565683	CC1=CC=C(C=C1)C2=NC(=NN2)SCC(=O)NC3=CC=CC=C3C(=O)NC4CCCC4	N-cyclopentyl-2-[[2-[[5-(4-methylphenyl)-1H-1,2,4-triazol-3-yl]sulfanyl]acetyl]amino]benzamide	0	0
128846642	C1CCN(CC1)S(=O)(=O)NC2CNCC2C3=CC=CC=C3	N-[(3S,4R)-4-phenylpyrrolidin-3-yl]piperidine-1-sulfonamide	0	0
79259078	CC(C)C(C)N(C)CC1=NC=CC(=C1)NN	N-[(4-hydrazinylpyridin-2-yl)methyl]-N,3-dimethylbutan-2-amine	0	0
19706471	CCCSSC1=CC=C(C=C1)[CH2-].CCCSSC1=CC=C(C=C1)[CH2-].[Ni+2]	1-methanidyl-4-(propyldisulfanyl)benzene;nickel(2+)	0	0
111346314	CC1=C(C=CC(=C1)CNC(=NC)NCCSC)OC.I	1-[(4-methoxy-3-methylphenyl)methyl]-2-methyl-3-(2-methylsulfanylethyl)guanidine;hydroiodide	0	0
66792853	CC(C)C(C(=O)N1CCN(CC1)C2=CC=CC=C2C(C)(C)C)NC(=O)C	N-[1-[4-(2-tert-butylphenyl)piperazin-1-yl]-3-methyl-1-oxobutan-2-yl]acetamide	0	0
90510048	CC1=NC(=CC=C1)NC2=NC(=CS2)C(=O)NC3=C(C=CC(=C3)OC)OC	N-(2,5-dimethoxyphenyl)-2-[(6-methylpyridin-2-yl)amino]-1,3-thiazole-4-carboxamide	0	0
17538070	CC1=C(C=C(C=C1)S(=O)(=O)N2CCN(CC2)C(=O)CC(C)C3=CC=CC=C3)C	1-[4-(3,4-dimethylphenyl)sulfonylpiperazin-1-yl]-3-phenylbutan-1-one	0	0
65331030	C1CC(OC1)C(CC2=CC(=NC=C2)N)N	4-[2-amino-2-(oxolan-2-yl)ethyl]pyridin-2-amine	0	0
36639159	CC(C)CNC(=O)NC(=O)C(C)[NH+]1CCN(CC1)C2=NC=CC(=C2)C#N	(2S)-2-[4-(4-cyanopyridin-2-yl)piperazin-1-ium-1-yl]-N-(2-methylpropylcarbamoyl)propanamide	0	0
46574478	CC(=O)NC1=CC=CC(=C1)N2C=NN=C2SCC(=O)C3=CC(=CC=C3)C(F)(F)F	N-[3-[3-[2-oxo-2-[3-(trifluoromethyl)phenyl]ethyl]sulfanyl-1,2,4-triazol-4-yl]phenyl]acetamide	0	0
43909371	C1=CC=C(C=C1)S(=O)(=O)NC2=C(C=C(C=C2)C(=O)NC3=CC(=CC=C3)Cl)Cl	4-(benzenesulfonamido)-3-chloro-N-(3-chlorophenyl)benzamide	0	0
101898843	CCCCC(CC(=O)C)SC(=O)C	S-(2-oxooctan-4-yl) ethanethioate	0	0
46258370	CCC1=NN2C(=O)C=C(N=C2S1)COC3=CC=C(C=C3)NC(=O)C4=CC=C(C=C4)C(C)(C)C	4-tert-butyl-N-[4-[(2-ethyl-5-oxo-[1,3,4]thiadiazolo[3,2-a]pyrimidin-7-yl)methoxy]phenyl]benzamide	0	0
36943040	CC1=CC=C(C=C1)S(=O)(=O)C2=CC=C(C=C2)CN3CCN(CC3)C4=[NH+]C(=NC(=C4)C)C(C)C	4-methyl-6-[4-[[4-(4-methylphenyl)sulfonylphenyl]methyl]piperazin-1-yl]-2-propan-2-ylpyrimidin-1-ium	0	0
58764808	COC1=CC=C(C=C1)C[Se]CSCC2=CC=CC=C2	1-(benzylsulfanylmethylselanylmethyl)-4-methoxybenzene	0	0
92047781	CCN(CC)CCN(C1=NC2=C(S1)C=C(C=C2)OCC)C(=O)C3=CC(=C(C=C3)N4CCOCC4)[N+](=O)[O-].Cl	N-[2-(diethylamino)ethyl]-N-(6-ethoxy-1,3-benzothiazol-2-yl)-4-morpholin-4-yl-3-nitrobenzamide;hydrochloride	0	0
7813406	CCN1C(=NN=C1SCCOC(=O)C2=CC=CC=C2)C3=CC=C(C=C3)OC	2-[[4-ethyl-5-(4-methoxyphenyl)-1,2,4-triazol-3-yl]sulfanyl]ethyl benzoate	0	0
65234729	CCCNC(CCO)C1=CC=CC(=C1C)C	3-(2,3-dimethylphenyl)-3-(propylamino)propan-1-ol	0	0
107791109	C1=CC(=C(C(=C1)O)C(=O)NC2=C(C=C(C=C2)C#N)Br)O	N-(2-bromo-4-cyanophenyl)-2,6-dihydroxybenzamide	0	0
26664755	CCCCNS(=O)(=O)C1=CC=CC(=C1)NC(=O)C2=CC(=C(C=C2)OC)[N+](=O)[O-]	N-[3-(butylsulfamoyl)phenyl]-4-methoxy-3-nitrobenzamide	0	0
24296661	CC1C(=O)NC2=C(O1)C=CC(=C2)C3=CSC(=N3)NC(=O)C=CC4=CC=C(C=C4)[N+](=O)[O-]	(E)-N-[4-(2-methyl-3-oxo-4H-1,4-benzoxazin-6-yl)-1,3-thiazol-2-yl]-3-(4-nitrophenyl)prop-2-enamide	0	0
43129670	CCCCCCC(C)NC1=CC=CC(=C1)C#C	3-ethynyl-N-octan-2-ylaniline	0	0
113642977	CCC(C1=CN(N=C1)CC2=C(C=C(C=C2)Cl)F)O	1-[1-[(4-chloro-2-fluorophenyl)methyl]pyrazol-4-yl]propan-1-ol	0	0
121196688	CC1=C(C=C(C=C1)CCC(=O)NCC2=CN=C(C=C2)C3=COC=C3)F	3-(3-fluoro-4-methylphenyl)-N-[[6-(furan-3-yl)pyridin-3-yl]methyl]propanamide	0	0
20030162	CN1C(=CC=N1)C(=O)C2=CC(=C(C(=C2Cl)Cl)OCC(=O)[O-])CC=C	2-[2,3-dichloro-4-(2-methylpyrazole-3-carbonyl)-6-prop-2-enylphenoxy]acetate	0	0
122184730	CC(C)(CN1C=C(C=N1)NC2=NC=C(C(=N2)NCC3=CC(=CC=C3)NC(=O)C=C)Cl)O	N-[3-[[[5-chloro-2-[[1-(2-hydroxy-2-methylpropyl)pyrazol-4-yl]amino]pyrimidin-4-yl]amino]methyl]phenyl]prop-2-enamide	0	0
54803152	CCCCCOC1=CC=C(C=C1)CNC2=CC(=CC=C2)OCCOC	3-(2-methoxyethoxy)-N-[(4-pentoxyphenyl)methyl]aniline	0	0
40246961	CC(C)(C)C1CCCCC1NC(=O)C2CCCN(C2)C(=O)N	(3R)-3-N-[(1R,2R)-2-tert-butylcyclohexyl]piperidine-1,3-dicarboxamide	0	0
27336127	COC1=CC(=C(C=C1C(=O)NCCNC2=C(C=C(C=C2)S(=O)(=O)C)[N+](=O)[O-])OC)OC	2,4,5-trimethoxy-N-[2-(4-methylsulfonyl-2-nitroanilino)ethyl]benzamide	0	0
117117319	C1COCCN1C2=C(C=CC(=C2)F)CS(=O)(=O)Cl	(4-fluoro-2-morpholin-4-ylphenyl)methanesulfonyl chloride	0	0
117254689	COC1=CC=CN2C1=C(N=C2C3CCCCNC3)Cl	3-(azepan-3-yl)-1-chloro-8-methoxyimidazo[1,5-a]pyridine	0	0
104169566	CC(CN1CCCCC1C=O)OC	1-(2-methoxypropyl)piperidine-2-carbaldehyde	0	0
12350082	CC1=C(N=C(OC1=O)C2=CC=CC=C2)C3=CC=CC=C3	5-methyl-2,4-diphenyl-1,3-oxazin-6-one	0	0
21986594	CCCCCCCCCCCCCCCCC(C(C)O)C(=O)N	2-(1-hydroxyethyl)octadecanamide	0	0
3188787	CCC(C)(C)NC(=O)C(C1=CC=C(C=C1)O)N(C2=CC=C(C=C2)C)C(=O)C3=C(C(=NS3)C(=O)N)N	4-amino-5-N-[1-(4-hydroxyphenyl)-2-(2-methylbutan-2-ylamino)-2-oxoethyl]-5-N-(4-methylphenyl)-1,2-thiazole-3,5-dicarboxamide	0	0
40885216	CN1C2=C(C=C(C=C2SC1=NC(=O)C=CC3=CC(=CC=C3)[N+](=O)[O-])Cl)Cl	(E)-N-(4,6-dichloro-3-methyl-1,3-benzothiazol-2-ylidene)-3-(3-nitrophenyl)prop-2-enamide	0	0
